timestamp,open,high,low,close,volume
2005-11-30 19:06:00,125.6100,125.6100,125.6100,125.6100,300
2005-11-30 19:05:00,125.6100,125.6100,125.6100,125.6100,500
2005-11-30 19:04:00,125.6300,125.6300,125.6300,125.6300,900
2005-11-30 19:03:00,125.6300,125.6300,125.6300,125.6300,100
2005-11-30 19:02:00,125.5800,125.6000,125.5800,125.6000,1100
2005-11-30 18:58:00,125.5800,125.5800,125.5800,125.5800,500
2005-11-30 18:56:00,125.5800,125.5800,125.5800,125.5800,100
2005-11-30 18:28:00,125.5500,125.5500,125.5500,125.5500,500
2005-11-30 18:25:00,125.5300,125.5300,125.5300,125.5300,1000
2005-11-30 18:13:00,125.5200,125.5200,125.5200,125.5200,300
2005-11-30 18:10:00,125.5100,125.5100,125.5100,125.5100,1000
2005-11-30 18:08:00,126.1375,126.1375,126.1375,126.1375,1582500
2005-11-30 18:07:00,126.1383,126.1383,126.1383,126.1383,2384000
2005-11-30 18:00:00,125.4800,125.4800,125.4800,125.4800,200
2005-11-30 17:44:00,125.5000,125.5000,125.5000,125.5000,100
2005-11-30 17:39:00,125.4800,125.4800,125.4800,125.4800,300
2005-11-30 17:38:00,125.4800,125.4800,125.4800,125.4800,400
2005-11-30 17:36:00,125.4500,125.4500,125.4500,125.4500,100
2005-11-30 17:29:00,125.4800,125.4900,125.4800,125.4900,200
2005-11-30 17:24:00,125.4500,125.4600,125.4500,125.4600,800
2005-11-30 17:22:00,126.1380,126.1380,126.1380,126.1380,795000
2005-11-30 17:21:00,125.4400,125.4400,125.4400,125.4400,100
2005-11-30 17:17:00,125.4700,125.4700,125.4700,125.4700,200
2005-11-30 17:08:00,125.4000,125.4000,125.4000,125.4000,1200
2005-11-30 17:06:00,125.4400,125.4400,125.4400,125.4400,50000
2005-11-30 17:05:00,125.4400,125.4400,125.4400,125.4400,4500
2005-11-30 17:02:00,125.4300,125.4300,125.4300,125.4300,500
2005-11-30 16:59:00,125.4000,125.4000,125.4000,125.4000,400
2005-11-30 16:56:00,125.4400,125.4400,125.4400,125.4400,25000
2005-11-30 16:54:00,125.4300,125.4300,125.4000,125.4100,11200
2005-11-30 16:51:00,125.4100,125.4100,125.4100,125.4100,250000
2005-11-30 16:48:00,125.4400,125.4400,125.4400,125.4400,4000
2005-11-30 16:45:00,125.4400,125.4400,125.3000,125.3000,145500
