timestamp,open,high,low,close,volume
2018-05-31 22:52:00,271.4500,271.4500,271.4500,271.4500,1800
2018-05-31 21:24:00,271.3300,271.3300,271.3300,271.3300,215
2018-05-31 21:17:00,271.4500,271.4500,271.4500,271.4500,2500
2018-05-31 21:14:00,271.3600,271.3600,271.3600,271.3600,75
2018-05-31 20:57:00,271.1700,271.1700,271.1700,271.1700,100
2018-05-31 20:10:00,271.0800,271.0800,271.0800,271.0800,100
2018-05-31 20:09:00,271.1300,271.1300,271.1300,271.1300,100
2018-05-31 20:00:00,270.9400,270.9400,270.9400,270.9400,10
2018-05-31 19:59:00,271.1000,271.1000,271.1000,271.1000,400
2018-05-31 19:58:00,271.0600,271.0600,271.0600,271.0600,100
2018-05-31 19:56:00,271.0700,271.0700,271.0700,271.0700,100
2018-05-31 19:51:00,271.0400,271.0800,271.0400,271.0800,982
2018-05-31 19:50:00,271.0100,271.0100,271.0100,271.0100,1280
2018-05-31 19:48:00,271.0000,271.0000,271.0000,271.0000,100
2018-05-31 19:46:00,271.0100,271.0100,271.0000,271.0000,700
2018-05-31 19:45:00,271.0100,271.0100,271.0100,271.0100,200
2018-05-31 19:44:00,271.0100,271.0100,271.0100,271.0100,1070
2018-05-31 19:43:00,271.0200,271.0200,271.0200,271.0200,300
2018-05-31 19:41:00,271.0400,271.0400,271.0400,271.0400,1106
2018-05-31 19:40:00,271.0300,271.0300,271.0000,271.0000,1000
2018-05-31 19:39:00,271.0400,271.0400,271.0400,271.0400,1600
2018-05-31 19:37:00,271.0300,271.0300,271.0300,271.0300,300
2018-05-31 19:36:00,271.0300,271.0300,271.0300,271.0300,1000
2018-05-31 19:34:00,271.0600,271.0600,271.0600,271.0600,100
2018-05-31 19:31:00,271.0700,271.0700,271.0700,271.0700,200
2018-05-31 19:28:00,271.0400,271.0400,271.0400,271.0400,200
2018-05-31 19:25:00,271.0700,271.0700,271.0400,271.0400,300
2018-05-31 19:22:00,271.0800,271.0800,271.0800,271.0800,500
2018-05-31 19:20:00,271.0800,271.0800,271.0800,271.0800,380
2018-05-31 19:19:00,271.0300,271.0300,271.0100,271.0100,1000
2018-05-31 19:18:00,271.0100,271.0100,271.0100,271.0100,1500
2018-05-31 19:17:00,271.0300,271.0300,271.0300,271.0300,500
2018-05-31 19:13:00,271.0800,271.0800,271.0800,271.0800,100
2018-05-31 19:12:00,271.0400,271.0400,271.0400,271.0400,500
2018-05-31 19:06:00,270.9700,270.9700,270.9700,270.9700,200
2018-05-31 19:04:00,270.9600,270.9600,270.9600,270.9600,4500
2018-05-31 19:03:00,271.0100,271.0100,271.0100,271.0100,875
2018-05-31 19:02:00,271.0200,271.0200,271.0200,271.0200,140
2018-05-31 19:01:00,271.0200,271.0200,271.0200,271.0200,400
2018-05-31 19:00:00,271.0200,271.0200,271.0200,271.0200,900
2018-05-31 18:59:00,271.0200,271.0200,271.0200,271.0200,2100
2018-05-31 18:57:00,271.0500,271.0500,271.0500,271.0500,200
2018-05-31 18:56:00,271.0700,271.0700,271.0700,271.0700,100
2018-05-31 18:54:00,271.0900,271.1000,271.0900,271.1000,400
2018-05-31 18:50:00,271.0200,271.0200,271.0200,271.0200,1000
2018-05-31 18:48:00,271.0200,271.0200,271.0200,271.0200,100
