timestamp,open,high,low,close,volume
2000-01-31 16:33:00,139.5625,139.5625,139.5625,139.5625,100
2000-01-31 16:22:00,139.6250,139.6250,139.6250,139.6250,2000
2000-01-31 16:15:00,139.5625,139.5625,139.5625,139.5625,20500
2000-01-31 16:14:00,139.6562,139.6562,139.5625,139.5625,1500
2000-01-31 16:13:00,139.4062,139.5625,139.4062,139.5625,5200
2000-01-31 16:12:00,139.4688,139.5312,139.4688,139.5312,10000
2000-01-31 16:11:00,139.5000,139.5938,139.4375,139.4375,45200
2000-01-31 16:10:00,139.5938,139.5938,139.5000,139.5938,15700
2000-01-31 16:09:00,139.5000,139.5312,139.5000,139.5000,6600
2000-01-31 16:08:00,139.4688,139.5000,139.4062,139.5000,12200
2000-01-31 16:07:00,139.4688,139.4688,139.4375,139.4375,21800
2000-01-31 16:06:00,139.4688,139.4688,139.3750,139.3750,19900
2000-01-31 16:05:00,139.4062,139.4375,139.3750,139.3750,38800
2000-01-31 16:04:00,139.3438,139.4375,139.3438,139.4375,110100
2000-01-31 16:03:00,139.1562,139.2812,139.1562,139.2812,125500
2000-01-31 16:02:00,139.3125,139.3125,139.2500,139.2500,16400
2000-01-31 16:01:00,139.3750,139.3750,139.3125,139.3750,1700
2000-01-31 16:00:00,139.3125,139.5000,139.3125,139.5000,141400
2000-01-31 15:59:00,139.3750,139.4375,139.3125,139.4375,49100
2000-01-31 15:58:00,139.3438,139.4375,139.3125,139.3125,34000
2000-01-31 15:57:00,139.3438,139.3438,139.1875,139.2188,47500
2000-01-31 15:56:00,139.3125,139.3125,139.2188,139.2500,6800
2000-01-31 15:55:00,139.1562,139.3750,139.1562,139.3750,14100
2000-01-31 15:54:00,139.3438,139.4062,139.1562,139.1562,42000
2000-01-31 15:53:00,139.1562,139.3750,139.1250,139.1562,34200
2000-01-31 15:52:00,139.3750,139.3750,139.1250,139.1250,30400
2000-01-31 15:51:00,139.2188,139.3750,139.1875,139.1875,520700
2000-01-31 15:50:00,139.3438,139.4375,139.2500,139.2812,21000
2000-01-31 15:49:00,139.2500,139.3438,139.2188,139.2500,7400
2000-01-31 15:48:00,139.1875,139.2188,139.1250,139.2188,49500
2000-01-31 15:47:00,139.1875,139.2500,139.1250,139.2500,17600
2000-01-31 15:46:00,138.9375,139.2812,138.9375,139.1250,19100
2000-01-31 15:45:00,139.0000,139.0000,138.8750,138.9375,11200
2000-01-31 15:44:00,138.7500,139.0000,138.6875,138.9375,14000
2000-01-31 15:43:00,138.5000,138.6562,138.5000,138.6250,21200
2000-01-31 15:42:00,138.4688,138.5000,138.3438,138.5000,8300
2000-01-31 15:41:00,138.2500,138.4375,138.2500,138.2812,82900
2000-01-31 15:40:00,138.3750,138.5000,138.2812,138.2812,37400
2000-01-31 15:39:00,138.5000,138.5625,138.5000,138.5000,33900
2000-01-31 15:38:00,138.5625,138.5938,138.5000,138.5938,13400
2000-01-31 15:37:00,138.6250,138.6250,138.5625,138.5625,56300
2000-01-31 15:36:00,138.6250,138.6875,138.5625,138.6875,3300
2000-01-31 15:35:00,138.6562,138.6562,138.5000,138.5625,26100
2000-01-31 15:34:00,138.6250,138.6250,138.5000,138.6250,8700
2000-01-31 15:33:00,138.7500,138.7812,138.6250,138.6562,2300
2000-01-31 15:32:00,138.4688,138.7500,138.4375,138.7500,10600
2000-01-31 15:31:00,138.4375,138.6250,138.4375,138.4375,58400
2000-01-31 15:30:00,138.5000,138.5312,138.4375,138.4375,3700
2000-01-31 15:29:00,138.5000,138.5000,138.3750,138.5000,258400
2000-01-31 15:28:00,138.5625,138.7188,138.5312,138.5625,17900
2000-01-31 15:27:00,138.7812,138.7812,138.6250,138.7500,4300
2000-01-31 15:26:00,138.6562,138.7812,138.5000,138.7500,16500
2000-01-31 15:25:00,138.5000,138.6562,138.4688,138.6562,9000
2000-01-31 15:24:00,138.4375,138.5000,138.3125,138.5000,82100
2000-01-31 15:23:00,138.3438,138.3750,138.2812,138.3750,47300
2000-01-31 15:22:00,138.4375,138.4375,138.3438,138.4062,22500
2000-01-31 15:21:00,138.4062,138.4062,138.2812,138.2812,16900
2000-01-31 15:20:00,138.6562,138.6562,138.4062,138.5000,7100
2000-01-31 15:19:00,138.7500,138.7500,138.5312,138.6875,253600
2000-01-31 15:18:00,138.5625,138.7500,138.5000,138.5000,9000
2000-01-31 15:17:00,138.7500,138.7500,138.6250,138.7188,36500
2000-01-31 15:16:00,138.4688,138.7500,138.4688,138.6250,92700
2000-01-31 15:15:00,138.5625,138.5938,138.4688,138.4688,13000
2000-01-31 15:14:00,138.4062,138.5000,138.2812,138.4688,31300
2000-01-31 15:13:00,138.4375,138.5625,138.4375,138.5625,30900
2000-01-31 15:12:00,138.1250,138.4062,138.1250,138.3750,57200
2000-01-31 15:11:00,138.0000,138.1250,137.9688,138.1250,34600
2000-01-31 15:10:00,137.9062,138.0000,137.9062,138.0000,10400
2000-01-31 15:09:00,137.7188,137.8750,137.7188,137.7812,25200
2000-01-31 15:08:00,137.8125,137.8125,137.6875,137.6875,4500
2000-01-31 15:07:00,137.7500,137.8750,137.7500,137.8125,83400
2000-01-31 15:06:00,137.7500,137.8438,137.6562,137.8438,18500
2000-01-31 15:05:00,137.5625,137.6875,137.5625,137.6875,31500
2000-01-31 15:04:00,137.5938,137.7500,137.5938,137.6250,13100
2000-01-31 15:03:00,137.6875,137.8125,137.6250,137.7500,82200
2000-01-31 15:02:00,137.6250,137.8125,137.5625,137.6250,9300
2000-01-31 15:01:00,137.7500,137.8750,137.6562,137.6562,52400
2000-01-31 15:00:00,137.8750,137.9062,137.6250,137.6562,9100
2000-01-31 14:59:00,137.5938,137.7500,137.5938,137.7500,14800
2000-01-31 14:58:00,137.4375,137.5000,137.3438,137.5000,2400
2000-01-31 14:57:00,137.4375,137.5000,137.3750,137.3750,700
2000-01-31 14:56:00,137.5625,137.5625,137.4062,137.4062,8500
2000-01-31 14:55:00,137.4062,137.5625,137.4062,137.5625,61700
2000-01-31 14:54:00,137.2188,137.4062,137.2188,137.4062,22900
2000-01-31 14:53:00,137.1562,137.1875,137.0625,137.1250,6800
2000-01-31 14:52:00,136.6562,137.2500,136.6562,137.1250,24300
2000-01-31 14:51:00,137.0625,137.1562,136.6562,137.1250,59300
2000-01-31 14:50:00,136.9375,137.0625,136.6562,137.0625,43600
2000-01-31 14:49:00,136.8125,136.9375,136.7500,136.8125,34900
2000-01-31 14:48:00,136.7500,136.7500,136.6875,136.6875,2200
2000-01-31 14:47:00,136.6875,136.6875,136.6875,136.6875,200
2000-01-31 14:46:00,136.7812,136.7812,136.7188,136.7812,2300
2000-01-31 14:45:00,136.7188,136.7188,136.7188,136.7188,200
2000-01-31 14:44:00,136.8750,136.8750,136.7188,136.7188,251100
2000-01-31 14:43:00,137.0312,137.0312,137.0000,137.0000,10100
2000-01-31 14:42:00,136.9062,137.0938,136.9062,136.9375,269800
2000-01-31 14:41:00,136.9375,136.9375,136.8750,136.8750,10000
2000-01-31 14:40:00,136.7812,136.9375,136.7812,136.8750,800
2000-01-31 14:39:00,136.8750,136.8750,136.8750,136.8750,3200
2000-01-31 14:38:00,136.8125,136.8125,136.8125,136.8125,9200
2000-01-31 14:37:00,136.7500,136.7500,136.6250,136.7500,2600
2000-01-31 14:36:00,136.6250,136.8125,136.6250,136.6250,47900
2000-01-31 14:35:00,136.8438,136.8438,136.6875,136.6875,800
2000-01-31 14:34:00,136.7812,136.9375,136.7188,136.7500,31300
2000-01-31 14:33:00,136.7500,136.9062,136.7188,136.9062,10600
2000-01-31 14:32:00,136.7188,136.9375,136.7188,136.7500,85600
2000-01-31 14:31:00,136.9375,137.0000,136.8125,136.9062,14200
2000-01-31 14:30:00,136.7500,137.0000,136.7188,137.0000,48300
