timestamp,open,high,low,close,volume
2016-07-29 20:39:00,217.1694,217.1694,217.1694,217.1694,400000
2016-07-29 19:59:00,217.4300,217.4400,217.4300,217.4300,1580
2016-07-29 19:58:00,217.4300,217.4300,217.4300,217.4300,1980
2016-07-29 19:57:00,217.4300,217.4600,217.4300,217.4300,1302
2016-07-29 19:56:00,217.4300,217.4300,217.4300,217.4300,400
2016-07-29 19:54:00,217.4500,217.4500,217.4500,217.4500,911
2016-07-29 19:53:00,217.4600,217.4600,217.4600,217.4600,500
2016-07-29 19:51:00,217.4600,217.4600,217.4500,217.4500,857
2016-07-29 19:50:00,217.4600,217.4600,217.4600,217.4600,596
2016-07-29 19:48:00,217.4500,217.4500,217.4500,217.4500,300
2016-07-29 19:44:00,217.4400,217.4500,217.4400,217.4500,1300
2016-07-29 19:43:00,217.4200,217.4300,217.4200,217.4300,300
2016-07-29 19:42:00,217.4100,217.4100,217.4100,217.4100,100
2016-07-29 19:40:00,217.4100,217.4100,217.4100,217.4100,400
2016-07-29 19:39:00,217.4200,217.4200,217.4200,217.4200,100
2016-07-29 19:38:00,217.4100,217.4200,217.4100,217.4200,600
2016-07-29 19:35:00,217.4200,217.4200,217.4100,217.4100,1119
2016-07-29 19:34:00,217.4300,217.4300,217.4300,217.4300,141
2016-07-29 19:33:00,217.4600,217.4600,217.4400,217.4400,351
2016-07-29 19:29:00,217.4400,217.4400,217.4300,217.4300,300
2016-07-29 19:23:00,217.4400,217.4400,217.4400,217.4400,1219
2016-07-29 19:18:00,217.4500,217.4500,217.4500,217.4500,100
2016-07-29 19:07:00,217.4400,217.4500,217.4400,217.4500,1200
2016-07-29 19:06:00,217.5200,217.5500,217.4600,217.4600,2530
2016-07-29 19:05:00,217.4400,217.4400,217.4400,217.4400,200
2016-07-29 19:04:00,217.4400,217.4400,217.4400,217.4400,100
2016-07-29 18:59:00,217.4500,217.4500,217.4500,217.4500,500
2016-07-29 18:54:00,217.4500,217.4500,217.4300,217.4300,1113
2016-07-29 18:43:00,217.4600,217.4600,217.4600,217.4600,100
2016-07-29 18:35:00,217.5000,217.5000,217.4900,217.4900,1679
2016-07-29 18:29:00,217.4900,217.4900,217.4900,217.4900,2449
2016-07-29 18:26:00,217.4900,217.5000,217.4900,217.5000,10893
2016-07-29 18:25:00,217.5000,217.5000,217.5000,217.5000,700
2016-07-29 18:24:00,217.4900,217.4900,217.4900,217.4900,102
2016-07-29 18:23:00,217.4900,217.4900,217.4900,217.4900,435
2016-07-29 18:22:00,217.4900,217.4900,217.4900,217.4900,803
2016-07-29 18:21:00,217.4900,217.5000,217.4900,217.4900,1899
2016-07-29 18:20:00,217.5000,217.5000,217.4900,217.4900,6500
2016-07-29 18:19:00,217.4900,217.4900,217.4900,217.4900,249
2016-07-29 18:18:00,217.4900,217.4900,217.4900,217.4900,3300
2016-07-29 18:17:00,217.4900,217.4900,217.4900,217.4900,600
2016-07-29 18:16:00,217.4500,217.4500,217.4500,217.4500,235
2016-07-29 18:14:00,217.4600,217.5000,217.4600,217.5000,5988
2016-07-29 18:08:00,217.4300,217.4300,217.4300,217.4300,100
2016-07-29 18:06:00,217.4300,217.4300,217.4300,217.4300,200
2016-07-29 18:04:00,217.4300,217.4300,217.4300,217.4300,400
2016-07-29 18:02:00,217.4500,217.4500,217.4500,217.4500,2948
2016-07-29 18:01:00,217.4200,217.4500,217.4200,217.4500,3228
2016-07-29 18:00:00,217.4200,217.4200,217.4200,217.4200,230
2016-07-29 17:59:00,217.4200,217.4200,217.4200,217.4200,500
2016-07-29 17:55:00,217.4200,217.4200,217.4200,217.4200,200
2016-07-29 17:54:00,217.4100,217.4100,217.4100,217.4100,500
2016-07-29 17:53:00,217.4100,217.4200,217.4100,217.4200,2100
2016-07-29 17:51:00,217.1200,217.1200,217.1200,217.1200,117223
2016-07-29 17:47:00,217.3900,217.3900,217.3900,217.3900,500
2016-07-29 17:46:00,217.4000,217.4000,217.4000,217.4000,200
2016-07-29 17:41:00,217.4000,217.4000,217.4000,217.4000,500
2016-07-29 17:40:00,217.4000,217.4000,217.4000,217.4000,1000
2016-07-29 17:39:00,217.3900,217.3900,217.3900,217.3900,1000
2016-07-29 17:38:00,217.4000,217.4000,217.4000,217.4000,100
2016-07-29 17:37:00,217.4200,217.4200,217.4000,217.4000,12386
2016-07-29 17:33:00,217.4400,217.4400,217.4000,217.4000,1940
2016-07-29 17:30:00,217.4500,217.5000,217.4500,217.5000,7599
2016-07-29 17:29:00,217.4000,217.4300,217.4000,217.4300,6697
2016-07-29 17:28:00,217.4000,217.4000,217.4000,217.4000,2000
2016-07-29 17:25:00,217.4000,217.4000,217.3800,217.4000,1700
2016-07-29 17:24:00,217.4100,217.4100,217.4100,217.4100,4900
2016-07-29 17:23:00,217.4200,217.4200,217.4200,217.4200,2200
2016-07-29 17:22:00,217.4300,217.4300,217.4300,217.4300,100
2016-07-29 17:21:00,217.4200,217.4200,217.4200,217.4200,600
2016-07-29 17:20:00,217.4300,217.4300,217.4200,217.4200,900
2016-07-29 17:19:00,217.4400,217.4400,217.4300,217.4300,3901
2016-07-29 17:18:00,217.1200,217.1200,217.1200,217.1200,55602
2016-07-29 17:17:00,217.4400,217.4400,217.4400,217.4400,700
2016-07-29 17:16:00,217.4400,217.4400,217.4400,217.4400,300
2016-07-29 17:15:00,217.4400,217.4400,217.4400,217.4400,1900
2016-07-29 17:14:00,217.4500,217.4600,217.4500,217.4600,1500
2016-07-29 17:13:00,217.4400,217.4400,217.4400,217.4400,2000
2016-07-29 17:12:00,217.4500,217.4500,217.4500,217.4500,4099
2016-07-29 17:11:00,217.4400,217.4600,217.4400,217.4500,2201
2016-07-29 17:10:00,217.4400,217.4400,217.4400,217.4400,901
2016-07-29 17:09:00,217.4500,217.4500,217.4500,217.4500,100
2016-07-29 17:08:00,217.4500,217.4500,217.4400,217.4400,2500
2016-07-29 17:07:00,217.4800,217.4800,217.4400,217.4400,4399
2016-07-29 17:06:00,217.4400,217.4900,217.4400,217.4900,1496
2016-07-29 17:05:00,217.4400,217.4400,217.4300,217.4300,1702
